tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Liqin,MGOQI Nombulelo,4,1,"11,11,11,9,11|8,8,5,11,8",R128,WORLD_CHAMPIONSHIPS,MS,948,Main Draw,WANG Liqin (CHN),MGOQI Nombulelo (RSA),WANG Liqin
World Table Tennis Championships Shanghai 2005,2005-04-30,MAKHMUDOVA Saida/INOYATOVA Manzura,MUSTAFAY Eliona/SKUFI Erida,3,0,"11,11,11|4,9,7",QR32,WORLD_CHAMPIONSHIPS,WD,948,Qualification,MAKHMUDOVA Saida (UZB) / INOYATOVA Manzura (UZB),MUSTAFAY Eliona (ALB) / SKUFI Erida (ALB),MAKHMUDOVA Saida
World Table Tennis Championships Shanghai 2005,2005-04-30,BATORFI Csilla/TOTH Krisztina,NGAN Anna/YAN Shirley,4,0,"11,11,11,11|2,1,3,4",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BATORFI Csilla (HUN) / TOTH Krisztina (HUN),NGAN Anna (CAN) / YAN Shirley (CAN),BATORFI Csilla
World Table Tennis Championships Shanghai 2005,2005-04-30,NGAN Anna/YAN Shirley,BATSAIKHAN Batkhishig/SIDABRAITE Martyna,3,0,"12,11,11|10,9,5",QR32,WORLD_CHAMPIONSHIPS,WD,948,Qualification,NGAN Anna (CAN) / YAN Shirley (CAN),BATSAIKHAN Batkhishig (MGL) / SIDABRAITE Martyna (LTU),NGAN Anna
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Nan/ZHANG Yining,HALAS Helena/TODOROVIC Biljana,4,0,"11,11,11,11|2,2,6,5",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,WANG Nan (CHN) / ZHANG Yining (CHN),HALAS Helena (SLO) / TODOROVIC Biljana (SLO),WANG Nan
World Table Tennis Championships Shanghai 2005,2005-04-30,BAI Yang/GUO Yan (1982),SKABAR Petra/TOMAZINI Jana,4,0,"13,11,11,11|11,9,5,8",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BAI Yang (CHN) / GUO Yan (1982) (CHN),SKABAR Petra (SLO) / TOMAZINI Jana (SLO),BAI Yang
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Nan/ZHANG Yining,KOMWONG Nanthana/MUANGSUK Anisara,4,0,"11,11,11,11|2,8,5,6",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,WANG Nan (CHN) / ZHANG Yining (CHN),KOMWONG Nanthana (THA) / MUANGSUK Anisara (THA),WANG Nan
World Table Tennis Championships Shanghai 2005,2005-04-30,BAI Yang/GUO Yan (1982),KRAMER Tanja/SCHALL Elke,4,0,"11,11,11,11|5,9,7,4",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BAI Yang (CHN) / GUO Yan (1982) (CHN),KRAMER Tanja (GER) / SCHALL Elke (GER),BAI Yang
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Nan/ZHANG Yining,LEE Hyangmi/MOON Hyunjung,4,0,"11,11,11,11|6,3,6,7",R16,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,WANG Nan (CHN) / ZHANG Yining (CHN),LEE Hyangmi (KOR) / MOON Hyunjung (KOR),WANG Nan
World Table Tennis Championships Shanghai 2005,2005-04-30,BAI Yang/GUO Yan (1982),KANAZAWA Saki/UMEMURA Aya,4,0,"11,11,15,11|1,9,13,8",R16,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BAI Yang (CHN) / GUO Yan (1982) (CHN),KANAZAWA Saki (JPN) / UMEMURA Aya (JPN),BAI Yang
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Nan/ZHANG Yining,FUJINUMA Ai/FUKUHARA Ai,4,0,"11,11,11,11|3,9,9,3",QF,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,WANG Nan (CHN) / ZHANG Yining (CHN),FUJINUMA Ai (JPN) / FUKUHARA Ai (JPN),WANG Nan
World Table Tennis Championships Shanghai 2005,2005-04-30,BAI Yang/GUO Yan (1982),BATORFI Csilla/TOTH Krisztina,4,0,"11,11,11,11|7,7,8,6",QF,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BAI Yang (CHN) / GUO Yan (1982) (CHN),BATORFI Csilla (HUN) / TOTH Krisztina (HUN),BAI Yang
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Nan/ZHANG Yining,TIE Yana/ZHANG Rui,4,2,"11,11,9,11,11,11|9,4,11,8,13,6",SF,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,WANG Nan (CHN) / ZHANG Yining (CHN),TIE Yana (HKG) / ZHANG Rui (HKG),WANG Nan
World Table Tennis Championships Shanghai 2005,2005-04-30,GUO Yue/NIU Jianfeng,BAI Yang/GUO Yan (1982),4,0,"11,12,11,11|4,10,6,9",SF,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,GUO Yue (CHN) / NIU Jianfeng (CHN),BAI Yang (CHN) / GUO Yan (1982) (CHN),GUO Yue
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Nan/ZHANG Yining,GUO Yue/NIU Jianfeng,4,1,"11,11,10,11,11|4,5,12,9,5",F,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,WANG Nan (CHN) / ZHANG Yining (CHN),GUO Yue (CHN) / NIU Jianfeng (CHN),WANG Nan
World Table Tennis Championships Shanghai 2005,2005-04-30,PEREZ Luisana/RAMOS Fabiola,TUAKANA Ngarangi Junior/MONGONDI Dacha,3,0,,QR8,WORLD_CHAMPIONSHIPS,WD,948,Qualification,PEREZ Luisana (VEN) / RAMOS Fabiola (VEN),TUAKANA Ngarangi Junior (COK) / MONGONDI Dacha (COD),PEREZ Luisana
World Table Tennis Championships Shanghai 2005,2005-04-30,KANAZAWA Saki/UMEMURA Aya,BAKULA Andrea/PAOVIC Sandra,4,1,"10,11,11,11,11|12,7,4,7,9",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KANAZAWA Saki (JPN) / UMEMURA Aya (JPN),BAKULA Andrea (CRO) / PAOVIC Sandra (CRO),KANAZAWA Saki
World Table Tennis Championships Shanghai 2005,2005-04-30,GUO Yue/NIU Jianfeng,BOROS Tamara/MOLNAR Cornelia,4,1,"11,11,10,11,11|6,2,12,7,2",QF,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,GUO Yue (CHN) / NIU Jianfeng (CHN),BOROS Tamara (CRO) / MOLNAR Cornelia (CRO),GUO Yue
World Table Tennis Championships Shanghai 2005,2005-04-30,LI Jiawei/XU Yan,LATT Katlin/LINDMAE Karin,4,0,"11,11,11,11|5,8,7,9",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LI Jiawei (SGP) / XU Yan (SGP),LATT Katlin (EST) / LINDMAE Karin (EST),LI Jiawei
World Table Tennis Championships Shanghai 2005,2005-04-30,KIM Jong/KO Un Gyong,GRUNDISCH Carole/PHAI PANG Laurie,4,1,"9,11,11,11,11|11,7,8,7,3",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KIM Jong (PRK) / KO Un Gyong (PRK),GRUNDISCH Carole (FRA) / PHAI PANG Laurie (FRA),KIM Jong
World Table Tennis Championships Shanghai 2005,2005-04-30,LANG Kristin/STRUSE Nicole,CHIU Soo Jiin/NG Sock Khim,4,0,"11,11,11,12|5,9,7,10",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LANG Kristin (GER) / STRUSE Nicole (GER),CHIU Soo Jiin (MAS) / NG Sock Khim (MAS),LANG Kristin
World Table Tennis Championships Shanghai 2005,2005-04-30,LANG Kristin/STRUSE Nicole,GANINA Svetlana/PALINA Irina,4,0,,R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LANG Kristin (GER) / STRUSE Nicole (GER),GANINA Svetlana (RUS) / PALINA Irina (RUS),LANG Kristin
World Table Tennis Championships Shanghai 2005,2005-04-30,BOROS Tamara/MOLNAR Cornelia,FILI Christina/NTOULAKI Ekaterina,4,1,"11,11,5,11,11|9,4,11,4,3",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BOROS Tamara (CRO) / MOLNAR Cornelia (CRO),FILI Christina (GRE) / NTOULAKI Ekaterina (GRE),BOROS Tamara
World Table Tennis Championships Shanghai 2005,2005-04-30,LAU Sui Fei/SONG Ah Sim,LI Qiangbing/PETZNER Martina,4,0,"11,11,11,11|6,9,4,6",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LAU Sui Fei (HKG) / SONG Ah Sim (HKG),LI Qiangbing (AUT) / PETZNER Martina (AUT),LAU Sui Fei
World Table Tennis Championships Shanghai 2005,2005-04-30,LAU Sui Fei/SONG Ah Sim,HEINE Veronika/LIU Jia,4,0,"11,11,11,11|7,8,5,2",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LAU Sui Fei (HKG) / SONG Ah Sim (HKG),HEINE Veronika (AUT) / LIU Jia (AUT),LAU Sui Fei
World Table Tennis Championships Shanghai 2005,2005-04-30,LAU Sui Fei/SONG Ah Sim,LANG Kristin/STRUSE Nicole,4,3,"11,7,11,10,10,11,11|7,11,4,12,12,8,9",R16,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LAU Sui Fei (HKG) / SONG Ah Sim (HKG),LANG Kristin (GER) / STRUSE Nicole (GER),LAU Sui Fei
World Table Tennis Championships Shanghai 2005,2005-04-30,TIE Yana/ZHANG Rui,LAU Sui Fei/SONG Ah Sim,4,1,"11,11,11,11,11|8,5,9,13,3",QF,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,TIE Yana (HKG) / ZHANG Rui (HKG),LAU Sui Fei (HKG) / SONG Ah Sim (HKG),TIE Yana
World Table Tennis Championships Shanghai 2005,2005-04-30,MEDINA Iizzwa/MEDINA Zzwitjhallim,CHAN Lai Ha/WONG Choi Chi,3,1,"14,11,11,11|16,5,3,9",QR16,WORLD_CHAMPIONSHIPS,WD,948,Qualification,MEDINA Iizzwa (HON) / MEDINA Zzwitjhallim (HON),CHAN Lai Ha (MAC) / WONG Choi Chi (MAC),MEDINA Iizzwa
World Table Tennis Championships Shanghai 2005,2005-04-30,NGAN Anna/YAN Shirley,MEDINA Iizzwa/MEDINA Zzwitjhallim,3,1,"11,11,6,11|9,8,11,9",QR8,WORLD_CHAMPIONSHIPS,WD,948,Qualification,NGAN Anna (CAN) / YAN Shirley (CAN),MEDINA Iizzwa (HON) / MEDINA Zzwitjhallim (HON),NGAN Anna
World Table Tennis Championships Shanghai 2005,2005-04-30,KOMWONG Nanthana/MUANGSUK Anisara,FERLIANA Christine/ROVANI Silir,4,1,"11,11,11,8,11|5,9,3,11,6",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KOMWONG Nanthana (THA) / MUANGSUK Anisara (THA),FERLIANA Christine (INA) / ROVANI Silir (INA),KOMWONG Nanthana
World Table Tennis Championships Shanghai 2005,2005-04-30,ISTIYANI Lindawati/JUSMA Ceria Nilasari,BOUCETTA Leila/MENAIFI Asma,4,0,,R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,ISTIYANI Lindawati (INA) / JUSMA Ceria Nilasari (INA),BOUCETTA Leila (ALG) / MENAIFI Asma (ALG),ISTIYANI Lindawati
World Table Tennis Championships Shanghai 2005,2005-04-30,KRAMER Tanja/SCHALL Elke,CHAKRABORTY Kasturi/SAHA Nandita,4,1,"11,11,11,9,11|7,5,6,11,6",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KRAMER Tanja (GER) / SCHALL Elke (GER),CHAKRABORTY Kasturi (IND) / SAHA Nandita (IND),KRAMER Tanja
World Table Tennis Championships Shanghai 2005,2005-04-30,HEINE Veronika/LIU Jia,KRAVCHENKO Marina/PRITULO Olga,4,0,,R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,HEINE Veronika (AUT) / LIU Jia (AUT),KRAVCHENKO Marina (ISR) / PRITULO Olga (ISR),HEINE Veronika
World Table Tennis Championships Shanghai 2005,2005-04-30,STEFANOVA Nikoleta/TAN Wenling,PRABHU Mamata/VIJAY Vishaka,4,0,"12,11,12,11|5,6,10,6",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,STEFANOVA Nikoleta (ITA) / TAN Wenling (ITA),PRABHU Mamata (IND) / VIJAY Vishaka (IND),STEFANOVA Nikoleta
World Table Tennis Championships Shanghai 2005,2005-04-30,STEFANOVA Nikoleta/TAN Wenling,LIN Ling/YU Kwok See,4,0,"11,11,12,11|2,8,10,4",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,STEFANOVA Nikoleta (ITA) / TAN Wenling (ITA),LIN Ling (HKG) / YU Kwok See (HKG),STEFANOVA Nikoleta
World Table Tennis Championships Shanghai 2005,2005-04-30,BATORFI Csilla/TOTH Krisztina,STEFANOVA Nikoleta/TAN Wenling,4,3,"11,11,8,11,6,5,14|9,5,11,8,11,11,12",R16,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BATORFI Csilla (HUN) / TOTH Krisztina (HUN),STEFANOVA Nikoleta (ITA) / TAN Wenling (ITA),BATORFI Csilla
World Table Tennis Championships Shanghai 2005,2005-04-30,FUJINUMA Ai/FUKUHARA Ai,ASHRAF Ayatollah/OSMAN Bacent,4,0,"11,11,11,11|3,8,7,2",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,FUJINUMA Ai (JPN) / FUKUHARA Ai (JPN),ASHRAF Ayatollah (EGY) / OSMAN Bacent (EGY),FUJINUMA Ai
World Table Tennis Championships Shanghai 2005,2005-04-30,FUJINUMA Ai/FUKUHARA Ai,STRBIKOVA Renata/VACENOVSKA Iveta,4,1,"9,11,11,11,11|11,5,8,6,9",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,FUJINUMA Ai (JPN) / FUKUHARA Ai (JPN),STRBIKOVA Renata (CZE) / VACENOVSKA Iveta (CZE),FUJINUMA Ai
World Table Tennis Championships Shanghai 2005,2005-04-30,FUJINUMA Ai/FUKUHARA Ai,LI Jiawei/XU Yan,4,3,"7,13,9,6,11,11,11|11,11,11,11,3,3,7",R16,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,FUJINUMA Ai (JPN) / FUKUHARA Ai (JPN),LI Jiawei (SGP) / XU Yan (SGP),FUJINUMA Ai
World Table Tennis Championships Shanghai 2005,2005-04-30,LEE Hyangmi/MOON Hyunjung,PASKAUSKIENE Ruta/MISIKONYTE Lina,4,2,"7,8,11,11,11,11|11,11,9,5,3,8",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LEE Hyangmi (KOR) / MOON Hyunjung (KOR),PASKAUSKIENE Ruta (LTU) / MISIKONYTE Lina (LTU),LEE Hyangmi
World Table Tennis Championships Shanghai 2005,2005-04-30,JEON Hyekyung/KIM Hyehyun,DIAO Yi/YAN Chimei,4,0,"12,11,11,11|8,8,4,4",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,JEON Hyekyung (KOR) / KIM Hyehyun (KOR),DIAO Yi (SMR) / YAN Chimei (SMR),JEON Hyekyung
World Table Tennis Championships Shanghai 2005,2005-04-30,KIM Kyungah/KIM Soongsil,BANH THUA Tawny/LEE Jacqueline,4,0,"11,11,11,11|6,4,2,4",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KIM Kyungah (KOR) / KIM Soongsil (KOR),BANH THUA Tawny (USA) / LEE Jacqueline (USA),KIM Kyungah
World Table Tennis Championships Shanghai 2005,2005-04-30,LEE Hyangmi/MOON Hyunjung,KOSTROMINA Tatyana (1973)/PAVLOVICH Viktoria,4,3,"11,11,9,12,4,11,12|9,7,11,14,11,5,10",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LEE Hyangmi (KOR) / MOON Hyunjung (KOR),KOSTROMINA Tatyana (1973) (BLR) / PAVLOVICH Viktoria (BLR),LEE Hyangmi
World Table Tennis Championships Shanghai 2005,2005-04-30,BATORFI Csilla/TOTH Krisztina,JEON Hyekyung/KIM Hyehyun,4,2,"11,11,11,6,12,12|8,8,6,11,14,10",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BATORFI Csilla (HUN) / TOTH Krisztina (HUN),JEON Hyekyung (KOR) / KIM Hyehyun (KOR),BATORFI Csilla
World Table Tennis Championships Shanghai 2005,2005-04-30,KIM Kyungah/KIM Soongsil,KIM Jong/KO Un Gyong,4,3,"12,5,9,11,11,12,14|14,11,11,9,8,10,12",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KIM Kyungah (KOR) / KIM Soongsil (KOR),KIM Jong (PRK) / KO Un Gyong (PRK),KIM Kyungah
World Table Tennis Championships Shanghai 2005,2005-04-30,BOROS Tamara/MOLNAR Cornelia,KIM Kyungah/KIM Soongsil,4,1,"11,13,11,8,13|9,11,7,11,11",R16,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BOROS Tamara (CRO) / MOLNAR Cornelia (CRO),KIM Kyungah (KOR) / KIM Soongsil (KOR),BOROS Tamara
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAN Lai Ha/WONG Choi Chi,KOUREA Louiza/MARI Elena,3,0,,QR32,WORLD_CHAMPIONSHIPS,WD,948,Qualification,CHAN Lai Ha (MAC) / WONG Choi Chi (MAC),KOUREA Louiza (CYP) / MARI Elena (CYP),CHAN Lai Ha
World Table Tennis Championships Shanghai 2005,2005-04-30,LI Jiawei/XU Yan,BEH Lee Fong/BEH Lee Wei,4,0,"11,12,11,11|4,10,4,6",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LI Jiawei (SGP) / XU Yan (SGP),BEH Lee Fong (MAS) / BEH Lee Wei (MAS),LI Jiawei
World Table Tennis Championships Shanghai 2005,2005-04-30,PEREZ Luisana/RAMOS Fabiola,KNUBLEY Sharon/KWOK CHOON Wendy,3,1,"11,11,8,11|7,9,11,8",QR32,WORLD_CHAMPIONSHIPS,WD,948,Qualification,PEREZ Luisana (VEN) / RAMOS Fabiola (VEN),KNUBLEY Sharon (MRI) / KWOK CHOON Wendy (MRI),PEREZ Luisana
World Table Tennis Championships Shanghai 2005,2005-04-30,LIN Ling/YU Kwok See,NEVES Ana/SILVA Ana,4,0,"11,11,11,11|4,4,7,8",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LIN Ling (HKG) / YU Kwok See (HKG),NEVES Ana (POR) / SILVA Ana (POR),LIN Ling
World Table Tennis Championships Shanghai 2005,2005-04-30,KIM Hyang Mi/KIM Mi Yong,GOUGH Tammy/MIAO Miao,4,0,"11,11,11,11|9,8,8,2",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KIM Hyang Mi (PRK) / KIM Mi Yong (PRK),GOUGH Tammy (AUS) / MIAO Miao (AUS),KIM Hyang Mi
World Table Tennis Championships Shanghai 2005,2005-04-30,KIM Hyang Mi/KIM Mi Yong,FAZEKAS Maria/POTA Georgina,4,0,"11,11,11,11|4,9,6,8",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KIM Hyang Mi (PRK) / KIM Mi Yong (PRK),FAZEKAS Maria (HUN) / POTA Georgina (HUN),KIM Hyang Mi
World Table Tennis Championships Shanghai 2005,2005-04-30,GUO Yue/NIU Jianfeng,KIM Hyang Mi/KIM Mi Yong,4,2,"7,11,11,4,11,11|11,7,5,11,7,7",R16,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,GUO Yue (CHN) / NIU Jianfeng (CHN),KIM Hyang Mi (PRK) / KIM Mi Yong (PRK),GUO Yue
World Table Tennis Championships Shanghai 2005,2005-04-30,BEH Lee Fong/BEH Lee Wei,FADEEVA Oxana/VORONOVA Anastasia,4,0,"11,12,11,12|9,10,5,10",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BEH Lee Fong (MAS) / BEH Lee Wei (MAS),FADEEVA Oxana (RUS) / VORONOVA Anastasia (RUS),BEH Lee Fong
World Table Tennis Championships Shanghai 2005,2005-04-30,TAN Paey Fern/ZHANG Xueling,DVORAK Galia/RAMIREZ Sara,4,1,"11,11,11,12,11|6,13,5,10,9",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,TAN Paey Fern (SGP) / ZHANG Xueling (SGP),DVORAK Galia (ESP) / RAMIREZ Sara (ESP),TAN Paey Fern
World Table Tennis Championships Shanghai 2005,2005-04-30,GUO Yue/NIU Jianfeng,TAN Paey Fern/ZHANG Xueling,4,1,"10,11,11,11,11|12,2,4,7,8",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,GUO Yue (CHN) / NIU Jianfeng (CHN),TAN Paey Fern (SGP) / ZHANG Xueling (SGP),GUO Yue
World Table Tennis Championships Shanghai 2005,2005-04-30,GUO Yue/NIU Jianfeng,KMOTORKOVA Lenka/ODOROVA Eva,4,1,"11,11,11,7,11|6,3,4,11,6",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,GUO Yue (CHN) / NIU Jianfeng (CHN),KMOTORKOVA Lenka (SVK) / ODOROVA Eva (SVK),GUO Yue
World Table Tennis Championships Shanghai 2005,2005-04-30,GANINA Svetlana/PALINA Irina,EKHOLM Matilda/JONSSON Carina,4,1,"11,11,11,11,11|7,13,9,5,9",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,GANINA Svetlana (RUS) / PALINA Irina (RUS),EKHOLM Matilda (SWE) / JONSSON Carina (SWE),GANINA Svetlana
World Table Tennis Championships Shanghai 2005,2005-04-30,HUANG Yi-Hua/LU Yun-Feng,LIAN Qian/WU Xue,4,0,"14,12,16,11|11,10,14,6",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,HUANG Yi-Hua (TPE) / LU Yun-Feng (TPE),LIAN Qian (DOM) / WU Xue (DOM),HUANG Yi-Hua
World Table Tennis Championships Shanghai 2005,2005-04-30,LEE I-Chen/PAN Chun-Chu,DRINKHALL Joanna/SIBLEY Kelly,4,0,"12,13,11,11|8,11,1,7",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,LEE I-Chen (TPE) / PAN Chun-Chu (TPE),DRINKHALL Joanna (ENG) / SIBLEY Kelly (ENG),LEE I-Chen
World Table Tennis Championships Shanghai 2005,2005-04-30,HUANG Yi-Hua/LU Yun-Feng,ISTIYANI Lindawati/JUSMA Ceria Nilasari,4,0,"12,11,11,11|7,2,7,2",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,HUANG Yi-Hua (TPE) / LU Yun-Feng (TPE),ISTIYANI Lindawati (INA) / JUSMA Ceria Nilasari (INA),HUANG Yi-Hua
World Table Tennis Championships Shanghai 2005,2005-04-30,TIE Yana/ZHANG Rui,LEE I-Chen/PAN Chun-Chu,4,1,"11,11,9,11,11|6,6,11,8,6",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,TIE Yana (HKG) / ZHANG Rui (HKG),LEE I-Chen (TPE) / PAN Chun-Chu (TPE),TIE Yana
World Table Tennis Championships Shanghai 2005,2005-04-30,TIE Yana/ZHANG Rui,HUANG Yi-Hua/LU Yun-Feng,4,2,"11,9,11,11,10,17|5,11,7,6,12,15",R16,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,TIE Yana (HKG) / ZHANG Rui (HKG),HUANG Yi-Hua (TPE) / LU Yun-Feng (TPE),TIE Yana
World Table Tennis Championships Shanghai 2005,2005-04-30,GUANCHEZ Mariana/RAMOS Maria,GUENNI Olfa/KORBI Roua,3,0,,QR32,WORLD_CHAMPIONSHIPS,WD,948,Qualification,GUANCHEZ Mariana (VEN) / RAMOS Maria (VEN),GUENNI Olfa (TUN) / KORBI Roua (TUN),GUANCHEZ Mariana
World Table Tennis Championships Shanghai 2005,2005-04-30,TIE Yana/ZHANG Rui,ALI Meral Ildiz/OZTURK Bilgen,4,0,"11,11,11,11|5,8,2,6",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,TIE Yana (HKG) / ZHANG Rui (HKG),ALI Meral Ildiz (TUR) / OZTURK Bilgen (TUR),TIE Yana
World Table Tennis Championships Shanghai 2005,2005-04-30,ALI Meral Ildiz/OZTURK Bilgen,KIM Bumseob/SISAVATH Soulinda,3,0,"11,11,11|6,4,5",QR32,WORLD_CHAMPIONSHIPS,WD,948,Qualification,ALI Meral Ildiz (TUR) / OZTURK Bilgen (TUR),KIM Bumseob (KOR) / SISAVATH Soulinda (LAO),ALI Meral Ildiz
World Table Tennis Championships Shanghai 2005,2005-04-30,ALI Meral Ildiz/OZTURK Bilgen,BARIKIAN Elizabeth/KEJEBACHIAN Lara,3,1,"5,11,12,11|11,6,10,9",QR16,WORLD_CHAMPIONSHIPS,WD,948,Qualification,ALI Meral Ildiz (TUR) / OZTURK Bilgen (TUR),BARIKIAN Elizabeth (LBN) / KEJEBACHIAN Lara (LBN),ALI Meral Ildiz
World Table Tennis Championships Shanghai 2005,2005-04-30,FAZEKAS Maria/POTA Georgina,KOVTUN Elena/BILENKO Tetyana,4,1,"3,11,11,12,11|11,5,5,10,3",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,FAZEKAS Maria (HUN) / POTA Georgina (HUN),KOVTUN Elena (UKR) / BILENKO Tetyana (UKR),FAZEKAS Maria
World Table Tennis Championships Shanghai 2005,2005-04-30,GAO Jun/RATHER Jasna,JUNKER Laurence/LI Yun Fei,4,1,"11,11,10,11,11|6,7,12,8,1",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,GAO Jun (USA) / RATHER Jasna (USA),JUNKER Laurence (BEL) / LI Yun Fei (BEL),GAO Jun
World Table Tennis Championships Shanghai 2005,2005-04-30,BOROS Tamara/MOLNAR Cornelia,GAO Jun/RATHER Jasna,4,0,"11,11,12,11|6,5,10,4",R32,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,BOROS Tamara (CRO) / MOLNAR Cornelia (CRO),GAO Jun (USA) / RATHER Jasna (USA),BOROS Tamara
World Table Tennis Championships Shanghai 2005,2005-04-30,MAKHMUDOVA Saida/INOYATOVA Manzura,BALATBAT Sendrina/TAYAG Jesusa,3,0,"11,11,11|4,9,8",QR16,WORLD_CHAMPIONSHIPS,WD,948,Qualification,MAKHMUDOVA Saida (UZB) / INOYATOVA Manzura (UZB),BALATBAT Sendrina (PHI) / TAYAG Jesusa (PHI),MAKHMUDOVA Saida
World Table Tennis Championships Shanghai 2005,2005-04-30,KOSTROMINA Tatyana (1973)/PAVLOVICH Viktoria,GUANCHEZ Mariana/RAMOS Maria,4,0,"11,11,11,11|4,3,6,7",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,KOSTROMINA Tatyana (1973) (BLR) / PAVLOVICH Viktoria (BLR),GUANCHEZ Mariana (VEN) / RAMOS Maria (VEN),KOSTROMINA Tatyana (1973)
World Table Tennis Championships Shanghai 2005,2005-04-30,STRBIKOVA Renata/VACENOVSKA Iveta,PEREZ Luisana/RAMOS Fabiola,4,2,"11,2,11,11,8,15|7,11,4,0,11,13",R64,WORLD_CHAMPIONSHIPS,WD,948,Main Draw,STRBIKOVA Renata (CZE) / VACENOVSKA Iveta (CZE),PEREZ Luisana (VEN) / RAMOS Fabiola (VEN),STRBIKOVA Renata
World Table Tennis Championships Shanghai 2005,2005-04-30,PEREZ Luisana/RAMOS Fabiola,SLADKOVA Nataliya/HUANG Crystal Xi,3,1,"8,11,11,11|11,8,7,7",QR16,WORLD_CHAMPIONSHIPS,WD,948,Qualification,PEREZ Luisana (VEN) / RAMOS Fabiola (VEN),SLADKOVA Nataliya (KAZ) / HUANG Crystal Xi (USA),PEREZ Luisana
